state,year,month,month_num,date,pms_price
Yobe,2017,Mar,3,2017-03-01,161.7
Yobe,2017,Apr,4,2017-04-01,158.0
Yobe,2017,May,5,2017-05-01,156.4
Yobe,2017,Jun,6,2017-06-01,168.0
Yobe,2017,Jul,7,2017-07-01,170.0
Yobe,2017,Aug,8,2017-08-01,145.3
Yobe,2017,Sep,9,2017-09-01,149.7
Yobe,2017,Oct,10,2017-10-01,152.5
Yobe,2017,Nov,11,2017-11-01,145.75
Yobe,2017,Dec,12,2017-12-01,166.0
Yobe,2018,Jan,1,2018-01-01,171.0
Yobe,2018,Feb,2,2018-02-01,196.11
Yobe,2018,Mar,3,2018-03-01,166.67
Yobe,2018,Apr,4,2018-04-01,154.17
Yobe,2018,May,5,2018-05-01,153.33
Yobe,2018,Jun,6,2018-06-01,146.25
Yobe,2018,Jul,7,2018-07-01,148.75
Yobe,2018,Aug,8,2018-08-01,146.25
Yobe,2018,Sep,9,2018-09-01,146.25
Yobe,2018,Oct,10,2018-10-01,146.25
Yobe,2018,Nov,11,2018-11-01,150.77
Yobe,2018,Dec,12,2018-12-01,143.33
Yobe,2019,Jan,1,2019-01-01,145.73
Yobe,2019,Feb,2,2019-02-01,145.08
Yobe,2019,Mar,3,2019-03-01,147.55
Yobe,2019,Apr,4,2019-04-01,147.82
Yobe,2019,May,5,2019-05-01,145.64
Yobe,2021,Sep,9,2021-09-01,163.82
Yobe,2021,Oct,10,2021-10-01,159.86
Yobe,2021,Dec,12,2021-12-01,164.75
Yobe,2022,Jan,1,2022-01-01,165.83
Yobe,2022,Feb,2,2022-02-01,174.33
Yobe,2022,Mar,3,2022-03-01,184.67
Yobe,2022,Apr,4,2022-04-01,165.29
Yobe,2022,May,5,2022-05-01,165.36
Yobe,2022,Jun,6,2022-06-01,180.33
Yobe,2022,Jul,7,2022-07-01,183.2
Yobe,2022,Aug,8,2022-08-01,179.29
Yobe,2022,Sep,9,2022-09-01,184.65
Yobe,2022,Oct,10,2022-10-01,187.75
Yobe,2022,Nov,11,2022-11-01,206.25
Yobe,2022,Dec,12,2022-12-01,164.75
Yobe,2023,Jan,1,2023-01-01,215.29
Yobe,2023,Feb,2,2023-02-01,327.14
Yobe,2023,Mar,3,2023-03-01,202.5
Yobe,2023,Apr,4,2023-04-01,210.0
Yobe,2023,May,5,2023-05-01,216.36
Yobe,2023,Jun,6,2023-06-01,562.31
Yobe,2023,Jul,7,2023-07-01,624.29
Yobe,2023,Aug,8,2023-08-01,628.89
Yobe,2023,Sep,9,2023-09-01,629.23
Yobe,2023,Oct,10,2023-10-01,644.62
Yobe,2023,Nov,11,2023-11-01,639.27
Yobe,2023,Dec,12,2023-12-01,692.18
Yobe,2024,Jan,1,2024-01-01,675.55
Yobe,2024,Feb,2,2024-02-01,688.2
Yobe,2024,Mar,3,2024-03-01,749.09
Yobe,2024,Apr,4,2024-04-01,735.0
Yobe,2024,May,5,2024-05-01,784.63
Yobe,2024,Jun,6,2024-06-01,735.0
Yobe,2024,Jul,7,2024-07-01,800.88
Yobe,2024,Aug,8,2024-08-01,916.0
Yobe,2024,Sep,9,2024-09-01,939.38
Yobe,2024,Oct,10,2024-10-01,1180.1
Zamfara,2016,Jan,1,2016-01-01,91.6
Zamfara,2017,Mar,3,2017-03-01,147.0
Zamfara,2017,Apr,4,2017-04-01,145.0
Zamfara,2017,May,5,2017-05-01,147.0
Zamfara,2017,Jun,6,2017-06-01,146.0
Zamfara,2017,Jul,7,2017-07-01,145.9
Zamfara,2017,Aug,8,2017-08-01,145.4
Zamfara,2017,Sep,9,2017-09-01,144.2
Zamfara,2017,Oct,10,2017-10-01,144.94
Zamfara,2017,Nov,11,2017-11-01,144.7
Zamfara,2017,Dec,12,2017-12-01,170.0
Zamfara,2018,Jan,1,2018-01-01,159.12
Zamfara,2018,Feb,2,2018-02-01,155.0
Zamfara,2018,Mar,3,2018-03-01,152.35
Zamfara,2018,Apr,4,2018-04-01,158.14
Zamfara,2018,May,5,2018-05-01,154.12
Zamfara,2018,Jun,6,2018-06-01,147.72
Zamfara,2018,Jul,7,2018-07-01,147.72
Zamfara,2018,Aug,8,2018-08-01,148.14
Zamfara,2018,Sep,9,2018-09-01,147.1
Zamfara,2018,Oct,10,2018-10-01,147.72
Zamfara,2018,Nov,11,2018-11-01,147.72
Zamfara,2018,Dec,12,2018-12-01,146.63
Zamfara,2019,Jan,1,2019-01-01,144.56
Zamfara,2019,Feb,2,2019-02-01,145.5
Zamfara,2019,Mar,3,2019-03-01,144.39
Zamfara,2019,Apr,4,2019-04-01,144.43
Zamfara,2019,May,5,2019-05-01,144.43
Zamfara,2021,Sep,9,2021-09-01,164.46
Zamfara,2021,Oct,10,2021-10-01,164.33
Zamfara,2021,Dec,12,2021-12-01,162.5
Zamfara,2022,Jan,1,2022-01-01,164.41
Zamfara,2022,Feb,2,2022-02-01,165.53
Zamfara,2022,Mar,3,2022-03-01,167.69
Zamfara,2022,Apr,4,2022-04-01,165.36
Zamfara,2022,May,5,2022-05-01,167.0
Zamfara,2022,Jun,6,2022-06-01,180.73
Zamfara,2022,Jul,7,2022-07-01,180.73
Zamfara,2022,Aug,8,2022-08-01,195.0
Zamfara,2022,Sep,9,2022-09-01,187.07
Zamfara,2022,Oct,10,2022-10-01,191.31
Zamfara,2022,Nov,11,2022-11-01,194.36
Zamfara,2022,Dec,12,2022-12-01,162.5
Zamfara,2023,Jan,1,2023-01-01,235.43
Zamfara,2023,Feb,2,2023-02-01,250.8
Zamfara,2023,Mar,3,2023-03-01,303.18
Zamfara,2023,Apr,4,2023-04-01,267.73
Zamfara,2023,May,5,2023-05-01,243.27
Zamfara,2023,Jun,6,2023-06-01,549.09
Zamfara,2023,Jul,7,2023-07-01,620.0
Zamfara,2023,Aug,8,2023-08-01,622.73
Zamfara,2023,Sep,9,2023-09-01,621.57
Zamfara,2023,Oct,10,2023-10-01,659.38
Zamfara,2023,Nov,11,2023-11-01,648.0
Zamfara,2023,Dec,12,2023-12-01,688.46
Zamfara,2024,Jan,1,2024-01-01,771.43
Zamfara,2024,Feb,2,2024-02-01,750.43
Zamfara,2024,Mar,3,2024-03-01,704.09
Zamfara,2024,Apr,4,2024-04-01,754.29
Zamfara,2024,May,5,2024-05-01,835.83
Zamfara,2024,Jun,6,2024-06-01,760.38
Zamfara,2024,Jul,7,2024-07-01,797.14
Zamfara,2024,Aug,8,2024-08-01,887.69
Zamfara,2024,Sep,9,2024-09-01,1022.0
Zamfara,2024,Oct,10,2024-10-01,1164.29
