date,state,commodity,price
2022-10-15,Yobe,Maize (white),250.19
2022-10-15,Yobe,Maize (yellow),206.22000000000003
2022-10-15,Yobe,Rice (imported),1596.16
2022-10-15,Yobe,Rice (local),1350.0
2022-10-15,Yobe,Yam,803.23
2022-10-15,Zamfara,Maize (white),200.18
2022-11-15,Abia,Maize (yellow),356.09
2022-11-15,Abia,Rice (local),1890.37
2022-11-15,Abia,Yam,803.43
2022-11-15,Adamawa,Maize (white),179.72
2022-11-15,Adamawa,Maize (yellow),209.45
2022-11-15,Adamawa,Rice (imported),1808.3
2022-11-15,Adamawa,Rice (local),1417.93
2022-11-15,Borno,Maize (white),242.0
2022-11-15,Borno,Maize (yellow),232.69
2022-11-15,Borno,Rice (imported),2585.4
2022-11-15,Borno,Yam,1803.65
2022-11-15,Gombe,Rice (imported),2433.33
2022-11-15,Gombe,Rice (local),1532.57
2022-11-15,Gombe,Yam,1306.9
2022-11-15,Jigawa,Maize (yellow),234.82
2022-11-15,Jigawa,Rice (local),1469.6
2022-11-15,Kaduna,Maize (white),193.45
2022-11-15,Kaduna,Maize (yellow),203.1
2022-11-15,Kaduna,Rice (imported),2422.565
2022-11-15,Kaduna,Rice (local),1451.28
2022-11-15,Kano,Maize (white),219.71
2022-11-15,Kano,Rice (imported),1628.3
2022-11-15,Kano,Yam,780.97
2022-11-15,Katsina,Maize (white),202.84
2022-11-15,Katsina,Maize (yellow),202.92
2022-11-15,Katsina,Rice (imported),1892.0
2022-11-15,Katsina,Rice (local),1353.67
2022-11-15,Kebbi,Maize (white),231.48
2022-11-15,Kebbi,Rice (local),1206.8
2022-11-15,Lagos,Rice (imported),2996.67
2022-11-15,Lagos,Rice (local),1977.5
2022-11-15,Oyo,Maize (white),226.87
2022-11-15,Oyo,Maize (yellow),245.52
2022-11-15,Oyo,Rice (imported),2259.07
2022-11-15,Oyo,Yam,580.4
2022-11-15,Yobe,Maize (white),172.38
2022-11-15,Yobe,Maize (yellow),209.61
2022-11-15,Yobe,Rice (imported),1663.0
2022-11-15,Yobe,Rice (local),1335.4
2022-11-15,Yobe,Yam,652.335
2022-11-15,Zamfara,Maize (white),243.21
2022-11-15,Zamfara,Maize (yellow),236.33
2022-11-15,Zamfara,Rice (imported),1885.7
2022-11-15,Zamfara,Rice (local),1436.8
2022-11-15,Zamfara,Yam,491.7
2022-12-15,Abia,Maize (yellow),339.98
2022-12-15,Abia,Yam,855.87
2022-12-15,Adamawa,Maize (yellow),208.23
2022-12-15,Adamawa,Rice (local),1327.45
2022-12-15,Adamawa,Yam,3006.52
2022-12-15,Borno,Maize (white),260.0
2022-12-15,Borno,Maize (yellow),250.0
2022-12-15,Borno,Rice (imported),2784.35
2022-12-15,Borno,Rice (local),1318.3400000000001
2022-12-15,Borno,Yam,1771.485
2022-12-15,Gombe,Maize (yellow),262.97
2022-12-15,Gombe,Rice (local),1368.58
2022-12-15,Gombe,Yam,1326.03
2022-12-15,Jigawa,Maize (white),259.6
2022-12-15,Jigawa,Rice (local),1504.9
2022-12-15,Jigawa,Yam,468.0
2022-12-15,Kaduna,Maize (white),168.3
2022-12-15,Kaduna,Rice (imported),2453.4700000000003
2022-12-15,Kaduna,Rice (local),1459.84
2022-12-15,Kaduna,Yam,441.45
2022-12-15,Kano,Maize (white),216.83
2022-12-15,Kano,Rice (local),1364.52
2022-12-15,Kano,Yam,824.9
2022-12-15,Katsina,Maize (white),202.84
2022-12-15,Katsina,Maize (yellow),202.92
2022-12-15,Katsina,Rice (local),1397.0
2022-12-15,Katsina,Yam,618.1
2022-12-15,Kebbi,Maize (yellow),242.81
2022-12-15,Kebbi,Rice (imported),1757.74
2022-12-15,Kebbi,Rice (local),1173.94
2022-12-15,Kebbi,Yam,1319.03
2022-12-15,Oyo,Maize (yellow),283.82
2022-12-15,Oyo,Rice (imported),2090.61
2022-12-15,Oyo,Rice (local),1860.64
2022-12-15,Yobe,Maize (white),212.13
2022-12-15,Yobe,Maize (yellow),240.0
2022-12-15,Yobe,Rice (imported),1631.5
2022-12-15,Yobe,Rice (local),1313.8049999999998
2022-12-15,Yobe,Yam,500.0
2022-12-15,Zamfara,Maize (white),225.96
2022-12-15,Zamfara,Rice (imported),1842.39
2022-12-15,Zamfara,Rice (local),1386.9
2022-12-15,Zamfara,Yam,529.19
2023-01-15,Abia,Maize (white),305.64
2023-01-15,Abia,Maize (yellow),341.46
2023-01-15,Abia,Yam,852.0
2023-01-15,Adamawa,Rice (imported),1816.0
2023-01-15,Adamawa,Yam,3023.0
2023-01-15,Borno,Maize (white),260.0
2023-01-15,Borno,Rice (imported),2178.0
2023-01-15,Borno,Yam,2034.5
2023-01-15,Gombe,Maize (yellow),248.0
2023-01-15,Gombe,Rice (imported),2500.0
2023-01-15,Gombe,Rice (local),1446.0
2023-01-15,Gombe,Yam,1320.0
2023-01-15,Jigawa,Maize (white),267.61
2023-01-15,Jigawa,Rice (local),1538.0
2023-01-15,Jigawa,Yam,468.0
2023-01-15,Kaduna,Maize (white),160.04500000000002
2023-01-15,Kaduna,Maize (yellow),159.6
2023-01-15,Kaduna,Rice (imported),2223.0
2023-01-15,Kano,Maize (white),197.6
2023-01-15,Kano,Rice (imported),1699.0
2023-01-15,Kano,Rice (local),1369.0
2023-01-15,Kano,Yam,850.0
2023-01-15,Katsina,Maize (white),202.84
2023-01-15,Katsina,Rice (local),1397.0
2023-01-15,Kebbi,Maize (white),236.09
2023-01-15,Kebbi,Maize (yellow),236.09
2023-01-15,Kebbi,Yam,1387.0
2023-01-15,Lagos,Maize (white),281.42
2023-01-15,Lagos,Maize (yellow),330.58
2023-01-15,Lagos,Rice (imported),3014.0
2023-01-15,Lagos,Rice (local),2110.0
2023-01-15,Lagos,Yam,865.0
2023-01-15,Oyo,Maize (yellow),284.27
2023-01-15,Oyo,Yam,754.0
2023-01-15,Yobe,Maize (white),253.16
2023-01-15,Yobe,Maize (yellow),240.0
2023-01-15,Yobe,Rice (imported),1631.5
2023-01-15,Yobe,Rice (local),1320.0
2023-01-15,Yobe,Yam,650.0
2023-01-15,Zamfara,Maize (yellow),216.08
2023-01-15,Zamfara,Rice (local),1388.0
2023-02-15,Borno,Beans (white),1337.5
2023-02-15,Borno,Rice (local),1845.4
2023-02-15,Borno,Tomatoes,65.0
2023-02-15,Borno,Yam,599.25
2023-02-15,Yobe,Beans (white),735.125
2023-02-15,Yobe,Rice (imported),2144.8
2023-02-15,Yobe,Rice (local),1609.5714285714287
2023-02-15,Yobe,Tomatoes,93.5
2023-02-15,Yobe,Yam,701.25
2023-03-15,Borno,Beans (white),1250.0
2023-03-15,Borno,Rice (imported),3494.0
2023-03-15,Borno,Rice (local),1904.2
2023-03-15,Borno,Tomatoes,58.333333333333336
2023-03-15,Borno,Yam,598.75
2023-03-15,Yobe,Beans (white),760.5
2023-03-15,Yobe,Rice (imported),2170.0
2023-03-15,Yobe,Rice (local),1641.6
2023-03-15,Yobe,Tomatoes,73.75
2023-03-15,Yobe,Yam,787.1666666666666
2023-04-15,Borno,Beans (white),1335.75
2023-04-15,Borno,Rice (imported),3920.0
2023-04-15,Borno,Rice (local),1962.1666666666667
2023-04-15,Borno,Tomatoes,54.5
2023-04-15,Borno,Yam,710.6666666666666
2023-04-15,Yobe,Beans (white),974.1
2023-04-15,Yobe,Rice (imported),2184.0
2023-04-15,Yobe,Rice (local),1652.857142857143
2023-04-15,Yobe,Tomatoes,52.666666666666664
2023-04-15,Yobe,Yam,761.125
2023-05-15,Borno,Beans (white),1362.6
2023-05-15,Borno,Rice (imported),3689.0
2023-05-15,Borno,Rice (local),2009.0
2023-05-15,Borno,Tomatoes,81.33333333333333
2023-05-15,Borno,Yam,652.3333333333334
2023-05-15,Yobe,Beans (white),1076.875
2023-05-15,Yobe,Rice (imported),2371.0
2023-05-15,Yobe,Rice (local),1733.0
2023-05-15,Yobe,Tomatoes,77.25
2023-05-15,Yobe,Yam,806.6
2023-06-15,Adamawa,Beans (white),900.0
2023-06-15,Adamawa,Rice (imported),2050.0
2023-06-15,Adamawa,Rice (local),1750.0
2023-06-15,Adamawa,Yam,1400.0
2023-06-15,Borno,Beans (white),1286.397692307692
2023-06-15,Borno,Rice (imported),2744.9669999999996
2023-06-15,Borno,Rice (local),1927.3335714285713
2023-06-15,Borno,Tomatoes,134.375
2023-06-15,Borno,Yam,1365.805833333333
2023-06-15,Yobe,Beans (white),1155.6666666666667
2023-06-15,Yobe,Rice (imported),2441.0
2023-06-15,Yobe,Rice (local),1839.25
2023-06-15,Yobe,Tomatoes,121.14285714285714
2023-06-15,Yobe,Yam,850.375
2023-07-15,Adamawa,Beans (white),1254.84
2023-07-15,Adamawa,Rice (imported),2210.4849999999997
2023-07-15,Adamawa,Rice (local),1829.03
2023-07-15,Adamawa,Tomatoes,131.25
2023-07-15,Adamawa,Yam,1454.835
2023-07-15,Borno,Beans (white),1319.0744444444445
2023-07-15,Borno,Rice (imported),2603.514
2023-07-15,Borno,Rice (local),1921.9807142857142
2023-07-15,Borno,Tomatoes,160.46636363636364
2023-07-15,Borno,Yam,1429.57
2023-07-15,Yobe,Beans (white),1400.0
2023-07-15,Yobe,Rice (imported),2350.0
2023-07-15,Yobe,Rice (local),1962.5
2023-07-15,Yobe,Tomatoes,125.0
2023-07-15,Yobe,Yam,1600.0
2023-08-15,Adamawa,Beans (white),1438.75
2023-08-15,Adamawa,Rice (imported),2585.0
2023-08-15,Adamawa,Rice (local),2226.875
2023-08-15,Adamawa,Tomatoes,150.0
2023-08-15,Adamawa,Yam,1485.0
2023-08-15,Borno,Beans (white),1446.4725
2023-08-15,Borno,Rice (imported),2930.3366666666666
2023-08-15,Borno,Rice (local),2114.1125
2023-08-15,Borno,Tomatoes,173.89090909090908
2023-08-15,Borno,Yam,1907.1915384615386
2023-08-15,Yobe,Beans (white),1333.066
2023-08-15,Yobe,Rice (imported),2457.69
2023-08-15,Yobe,Rice (local),2032.78
2023-08-15,Yobe,Tomatoes,129.01333333333332
2023-08-15,Yobe,Yam,1523.3333333333333
2023-09-15,Adamawa,Beans (white),1232.41
2023-09-15,Adamawa,Rice (imported),2636.1099999999997
2023-09-15,Adamawa,Rice (local),2228.7
2023-09-15,Adamawa,Tomatoes,106.945
2023-09-15,Adamawa,Yam,1288.89
2023-09-15,Borno,Beans (white),1572.6158333333333
2023-09-15,Borno,Rice (imported),2952.944
2023-09-15,Borno,Rice (local),2404.4308333333333
2023-09-15,Borno,Tomatoes,125.61875
2023-09-15,Borno,Yam,1591.083
2023-09-15,Yobe,Beans (white),1389.964
2023-09-15,Yobe,Rice (imported),2654.0433333333335
2023-09-15,Yobe,Rice (local),2051.465
2023-09-15,Yobe,Tomatoes,118.5175
2023-09-15,Yobe,Yam,1563.58
2023-10-15,Adamawa,Rice (imported),2699.1949999999997
2023-10-15,Adamawa,Rice (local),1732.26
2023-10-15,Adamawa,Tomatoes,104.84
2023-10-15,Adamawa,Yam,1196.775
2023-10-15,Borno,Beans (white),1678.5514285714287
2023-10-15,Borno,Rice (imported),3093.254166666667
2023-10-15,Borno,Rice (local),2293.820909090909
2023-10-15,Borno,Tomatoes,142.1123076923077
2023-10-15,Borno,Yam,1585.026923076923
2023-10-15,Yobe,Beans (white),1500.282
2023-10-15,Yobe,Rice (imported),2955.5049999999997
2023-10-15,Yobe,Rice (local),1986.53875
2023-10-15,Yobe,Tomatoes,150.24571428571429
2023-10-15,Yobe,Yam,1754.5457142857142
2023-11-15,Adamawa,Beans (white),1291.67
2023-11-15,Adamawa,Rice (imported),2688.33
2023-11-15,Adamawa,Tomatoes,149.52
2023-11-15,Adamawa,Yam,1331.705
2023-11-15,Borno,Beans (white),1630.4885714285715
2023-11-15,Borno,Rice (imported),3031.558
2023-11-15,Borno,Rice (local),2161.44
2023-11-15,Borno,Tomatoes,152.17444444444445
2023-11-15,Borno,Yam,1733.3193333333334
2023-12-15,Adamawa,Beans (white),1419.605
2023-12-15,Adamawa,Rice (imported),3237.5
2023-12-15,Adamawa,Rice (local),1993.505
2023-12-15,Adamawa,Tomatoes,198.16
2023-12-15,Adamawa,Yam,1500.37
2023-12-15,Borno,Beans (white),1700.0
2023-12-15,Borno,Rice (imported),3500.0
2023-12-15,Borno,Tomatoes,200.0
2023-12-15,Borno,Yam,2675.0
2023-12-15,Yobe,Beans (white),1800.0
2023-12-15,Yobe,Rice (imported),3444.3333333333335
2023-12-15,Yobe,Rice (local),2416.5
2023-12-15,Yobe,Tomatoes,133.33333333333334
2023-12-15,Yobe,Yam,1477.6666666666667
2024-01-15,Borno,Beans (white),2440.75
2024-01-15,Borno,Rice (imported),5220.111818181817
2024-01-15,Borno,Rice (local),3366.1845454545455
2024-01-15,Borno,Tomatoes,185.41625
2024-01-15,Borno,Yam,2155.337777777778
2024-01-15,Yobe,Beans (white),2109.387142857143
2024-01-15,Yobe,Rice (imported),3747.8424999999997
2024-01-15,Yobe,Rice (local),2388.4075000000003
2024-01-15,Yobe,Tomatoes,153.378
2024-01-15,Yobe,Yam,2009.8600000000001
2024-02-15,Borno,Beans (white),2342.86
2024-02-15,Borno,Rice (imported),3993.4479999999994
2024-02-15,Borno,Rice (local),3042.0816666666665
2024-02-15,Borno,Tomatoes,166.16
2024-02-15,Borno,Yam,2032.16625
2024-02-15,Yobe,Beans (white),2422.214285714286
2024-02-15,Yobe,Rice (imported),4237.724
2024-02-15,Yobe,Rice (local),2951.33
2024-02-15,Yobe,Tomatoes,146.10142857142858
2024-02-15,Yobe,Yam,1895.26
2024-03-15,Borno,Beans (white),2871.0750000000003
2024-03-15,Borno,Rice (imported),4593.8075
2024-03-15,Borno,Rice (local),3326.04
2024-03-15,Borno,Tomatoes,198.848
2024-03-15,Borno,Yam,2541.7419999999997
2024-03-15,Yobe,Beans (white),2709.435
2024-03-15,Yobe,Rice (imported),4685.627142857143
2024-03-15,Yobe,Rice (local),3220.9375
2024-03-15,Yobe,Tomatoes,192.75333333333333
2024-03-15,Yobe,Yam,2031.1083333333333
2024-04-15,Borno,Rice (imported),4222.22
2024-04-15,Borno,Rice (local),3066.67
2024-04-15,Borno,Yam,1500.0
2024-04-15,Yobe,Beans (white),2910.90125
2024-04-15,Yobe,Rice (imported),4680.475714285714
2024-04-15,Yobe,Rice (local),3388.1966666666667
2024-04-15,Yobe,Tomatoes,194.81166666666664
2024-04-15,Yobe,Yam,2385.238571428571
2024-05-15,Borno,Beans (white),4396.666
2024-05-15,Borno,Rice (imported),4501.124285714285
2024-05-15,Borno,Rice (local),3594.34
2024-05-15,Borno,Tomatoes,157.82
2024-05-15,Borno,Yam,3250.0
2024-05-15,Yobe,Beans (white),3323.9660000000003
2024-05-15,Yobe,Rice (imported),4362.096666666667
2024-05-15,Yobe,Rice (local),3341.5325000000003
2024-05-15,Yobe,Tomatoes,257.28000000000003
2024-05-15,Yobe,Yam,2650.8083333333334
2024-06-15,Borno,Beans (white),4589.321
2024-06-15,Borno,Rice (imported),5037.206
2024-06-15,Borno,Rice (local),3691.97625
2024-06-15,Borno,Tomatoes,543.41
2024-06-15,Borno,Yam,3035.867142857143
2024-06-15,Yobe,Beans (white),4597.846666666667
2024-06-15,Yobe,Rice (imported),4559.05125
2024-06-15,Yobe,Rice (local),3528.3783333333336
2024-06-15,Yobe,Tomatoes,300.995
2024-06-15,Yobe,Yam,3171.851666666667
2024-07-15,Yobe,Beans (white),4782.1875
2024-07-15,Yobe,Rice (imported),5253.485000000001
2024-07-15,Yobe,Rice (local),3887.715
2024-07-15,Yobe,Tomatoes,352.4175
2024-07-15,Yobe,Yam,3313.778
2024-08-15,Borno,Beans (white),5766.666666666667
2024-08-15,Borno,Rice (imported),6000.0
2024-08-15,Borno,Rice (local),4625.0
2024-08-15,Borno,Tomatoes,200.0
2024-08-15,Borno,Yam,3833.3333333333335
2024-08-15,Yobe,Beans (white),4580.9675
2024-08-15,Yobe,Rice (imported),5306.666666666667
2024-08-15,Yobe,Rice (local),4260.216666666666
2024-08-15,Yobe,Tomatoes,172.42000000000002
2024-08-15,Yobe,Yam,3274.193333333333
2024-09-15,Adamawa,Beans (white),6050.0
2024-09-15,Adamawa,Rice (imported),5000.0
2024-09-15,Adamawa,Rice (local),4250.0
2024-09-15,Adamawa,Tomatoes,200.0
2024-09-15,Adamawa,Yam,2525.0
2024-09-15,Borno,Beans (white),5646.1875
2024-09-15,Borno,Rice (imported),6173.195555555556
2024-09-15,Borno,Rice (local),4804.675
2024-09-15,Borno,Tomatoes,265.81454545454545
2024-09-15,Borno,Yam,3210.436666666667
2024-09-15,Yobe,Beans (white),4540.97875
2024-09-15,Yobe,Rice (imported),5561.14
2024-09-15,Yobe,Rice (local),4231.0779999999995
2024-09-15,Yobe,Tomatoes,158.04500000000002
2024-09-15,Yobe,Yam,3227.0533333333333
2024-10-15,Adamawa,Beans (white),5750.0
2024-10-15,Adamawa,Rice (imported),5500.0
2024-10-15,Adamawa,Rice (local),4000.0
2024-10-15,Borno,Beans (white),3921.459375
2024-10-15,Borno,Rice (imported),5926.1449999999995
2024-10-15,Borno,Rice (local),4671.8042857142855
2024-10-15,Borno,Tomatoes,223.12533333333334
2024-10-15,Borno,Yam,2951.8307142857147
2024-10-15,Yobe,Beans (white),4509.579
2024-10-15,Yobe,Rice (imported),5829.9025
2024-10-15,Yobe,Rice (local),3676.848571428571
2024-10-15,Yobe,Tomatoes,158.065
2024-10-15,Yobe,Yam,3588.6225000000004
2024-11-15,Adamawa,Beans (white),3888.89
2024-11-15,Adamawa,Rice (local),3477.78
2024-11-15,Adamawa,Tomatoes,212.965
2024-11-15,Adamawa,Yam,2274.075
2024-11-15,Borno,Beans (white),3096.2961538461536
2024-11-15,Borno,Rice (imported),6358.422857142857
2024-11-15,Borno,Rice (local),4461.5922222222225
2024-11-15,Borno,Tomatoes,213.244
2024-11-15,Borno,Yam,3150.4925000000003
2024-11-15,Yobe,Beans (white),4056.444285714286
2024-11-15,Yobe,Rice (imported),5736.296
2024-11-15,Yobe,Rice (local),3547.745
2024-11-15,Yobe,Tomatoes,300.0
2024-11-15,Yobe,Yam,3096.4260000000004
2024-12-15,Adamawa,Beans (white),2800.0
2024-12-15,Adamawa,Rice (imported),6261.665
2024-12-15,Adamawa,Rice (local),3831.665
2024-12-15,Adamawa,Yam,2500.0
2024-12-15,Borno,Beans (white),3293.9314285714286
2024-12-15,Borno,Rice (imported),5861.655454545455
2024-12-15,Borno,Rice (local),4288.835
2024-12-15,Borno,Tomatoes,313.115
2024-12-15,Borno,Yam,3388.888461538462
2024-12-15,Yobe,Beans (white),2827.415
2024-12-15,Yobe,Rice (imported),5569.035
2024-12-15,Yobe,Rice (local),3806.634285714286
2024-12-15,Yobe,Tomatoes,211.5
2024-12-15,Yobe,Yam,3291.8344444444447
